word,word_id
Ad,1328
Claiming,1329
Lindsey,1330
Backs,1331
Green,1332
Deal,1333
Actually,1334
Test,1335
See,1336
message,1337
elected,1338
eulogy,1339
5,1340
injured,1341
3-car,1342
Collinsville,1343
Illinois,1344
Fox,1345
News,1346
contributor,1347
'Most,1348
outcome,1349
run,1350
Game,1351
Jennifer,1352
Aniston,1353
Share,1354
Pleasant,1355
Kiss,1356
Have,1357
Such,1358
Soft,1359
Lips,1360
Senator,1361
Kay,1362
Hagan,1363
66,1364
Internal,1365
debate,1366
stifles,1367
release,1368
Pence-Zelenskiy,1369
Family,1370
toddler,1371
ship,1372
'utterly,1373
crushed,1374
grandfather,1375
effort,1376
undo,1377
Obamacare,1378
Two,1379
break,1380
ranks,1381
Pelosi,1382
St.,1383
Louis,1384
officer,1385
assault,1386
accused,1387
unarmed,1388
carjacking,1389
2018,1390
UFC,1391
reception,1392
'like,1393
walking,1394
Rally,1395
One-Hit,1396
Wonders,1397
All,1398
Time,1399
Louisiana,1400
rally,1401
gubernatorial,1402
candidate,1403
Bannon,1404
Stone,1405
link,1406
WikiLeaks,1407
Chrisleys,1408
Georgia,1409
official,1410
estranged,1411
Jimmy,1412
Carter,1413
suffers,1414
pelvic,1415
fracture,1416
falling,1417
girl,1418
nails,1419
exit,1420
spectacularly,1421
Power,1422
restored,1423
second,1424
outage,1425
Armstrong,1426
International,1427
Airport,1428
Force,1429
Will,1430
Invest,1431
Low-Cost,1432
Disposable,1433
Warplanes,1434
Megyn,1435
Kelly,1436
Rose,1437
McGowan,1438
selfie,1439
sparks,1440
speculation,1441
'Brainstorming,1442
United,1443
adding,1444
bigger,1445
overhead,1446
bins,1447
avoid,1448
stowage,1449
wars,1450
restrictions,1451
apply,1452
Gilliland,1453
grills,1454
Kyle,1455
Busch,1456
heat,1457
moment,1458
Martinsville,1459
Auburn,1460
'Big,1461
Kat,1462
caught,1463
faking,1464
stop,1465
Space,1466
satellite,1467
front,1468
yard,1469
Michigan,1470
Edmonds,1471
Hayley,1472
Has,1473
Been,1474
'Waiting,1475
Leave,1476
Matt,1477
Tifft,1478
miss,1479
rest,1480
seizure,1481
SCOTUS,1482
copyright,1483
pirate,1484
Blackbeard,1485
laughing,1486
grave,1487
Rare,1488
Vixen,1489
Motorhome,1490
For,1491
Sale,1492
Nicest,1493
've,1494
Seen,1495
Exclusive,1496
Turkey,1497
Bombs,1498
Special,1499
Forces,1500
Attack,1501
Apparently,1502
Mistake,1503
Wall,1504
Street,1505
sky-high,1506
expectations,1507
collide,1508
reality,1509
Dow,1510
closes,1511
300,1512
points,1513
higher,1514
NASCAR,1515
driver,1516
flipped,1517
stuck,1518
landing,1519
wild,1520
wreck,1521
Talladega,1522
'one,1523
yellow,1524
cardinal,1525
dubbed,1526
'Sunny,1527
seen,1528
DC,1529
sniper,1530
invalidate,1531
juvenile,1532
sentences,1533
murders,1534
High,1535
school,1536
Chloe,1537
DeLyser,1538
sets,1539
goals,1540
scored,1541
​20,1542
Funny,1543
Things,1544
People,1545
1970s,1546
Were,1547
Totally,1548
Guilty,1549
Doing,1550
Kids,1551
Did,1552
Decade,1553
Ago,1554
That,1555
They,1556
Anymore,1557
legalize,1558
eating,1559
roadkill,1560
Boris,1561
Johnson,1562
Needs,1563
Parliament,1564
Support,1565
'Addiction,1566
cheap,1567
money,1568
'tremendous,1569
damage,1570
global,1571
economy,1572
Archaeologists,1573
open,1574
ancient,1575
coffins,1576
Egypt,1577
Oil,1578
continues,1579
two-day,1580
decline,1581
concerns,1582
size,1583
bus,1584
rare,1585
endangered,1586
whale,1587
shark,1588
spotted,1589
coast,1590
looking,1591
great,1592
Lawrence,1593
Hired,1594
Food,1595
Owner,1596
Idea,1597
She,1598
American,1599
Airlines,1600
Early,1601
Depletion,1602
Burger,1603
Inventory,1604
Country,1605
Star,1606
Kip,1607
Ripped,1608
Never,1609
Used,1610
Trainer,1611
'We,1612
're,1613
building,1614
wall,1615
SoftBank,1616
offer,1617
accept,1618
Tropical,1619
Storm,1620
Pablo,1621
churns,1622
Atlantic,1623
Olga,1624
falls,1625
apart,1626
Gulf,1627
dying,1628
Relatives,1629
await,1630
answers,1631
smuggling,1632
Can,1633
inheritance,1634
Subprime,1635
giant,1636
loans,1637
souring,1638
fastest,1639
clip,1640
2008,1641
Euclid,1642
waitress,1643
"1,070",1644
tip,1645
Mama,1646
Catena,1647
Vino,1648
e'Cucina,1649
Missing,1650
Va,1651
Teen,1652
'Extreme,1653
Danger,1654
Alleged,1655
Abduction,1656
Cornell,1657
18,1658
gorge,1659
frat,1660
party,1661
woman,1662
sues,1663
waiter,1664
spilling,1665
wine,1666
Hermès,1667
handbag,1668
Ben,1669
Affleck,1670
girlfriend,1671
using,1672
Raya,1673
dating,1674
app,1675
plus,1676
celeb,1677
love,1678
late,1679
October,1680
Ask,1681
Captain,1682
pilots,1683
clap,1684
Pamela,1685
Anderson,1686
backlash,1687
wearing,1688
Native,1689
headdress,1690
EU,1691
ambassador,1692
miraculous,1693
'now,1694
remember,1695
Brazil,1696
auction,1697
'total,1698
bidders,1699
stay,1700
away,1701
Oprah,1702
Winfrey,1703
Just,1704
Bought,1705
Jeff,1706
Bridges,1707
Ranch,1708
Montecito,1709
Pensions,1710
Venture,1711
Risky,1712
Corners,1713
Market,1714
Hunt,1715
Returns,1716
wanted,1717
Barr,1718
hold,1719
conference,1720
saying,1721
broke,1722
leader,1723
Photos,1724
College,1725
Sondland,1726
faces,1727
local,1728
denying,1729
private,1730
prisons,1731
detention,1732
centers,1733
In,1734
Cartoons,1735
League,1736
champs,1737
fly,1738
Economists,1739
study,1740
poverty,1741
Nobel,1742
Prize,1743
Car,1744
Hacks,1745
Make,1746
Driving,1747
So,1748
Much,1749
Better,1750
Michael,1751
Douglas,1752
Weighs,1753
Admissions,1754
Scandal,1755
'Egregious,1756
Soldier,1757
Bergdahl,1758
dies,1759
Every,1760
mistakenly,1761
ID,1762
'd,1763
beer-dumping,1764
Nevada,1765
gambling,1766
bosses,1767
move,1768
bar,1769
Wynn,1770
casino,1771
Felicity,1772
Huffman,1773
begins,1774
sentence,1775
college,1776
admissions,1777
scam,1778
'tourist,1779
trap,1780
actually,1781
worth,1782
visiting,1783
every,1784
state,1785
holds,1786
authorize,1787
Health,1788
warning,1789
lifted,1790
facility,1791
Walter,1792
upset,1793
Jackson,1794
'disrespectful,1795
thought,1796
diplomat,1797
wife,1798
Biggest,1799
tribes,1800
Marines,1801
correct,1802
74-year-old,1803
Iwo,1804
Jima,1805
error,1806
Wisconsin,1807
awards,1808
"450,000",1809
Sandy,1810
Hook,1811
Security,1812
camera,1813
spots,1814
SOS,1815
lost,1816
three,1817
days,1818
Australia,1819
eye-popping,1820
cost,1821
Medicare,1822
Wrote,1823
Most,1824
Popular,1825
Book,1826
Year,1827
You,1828
Born,1829
Subtle,1830
Signs,1831
Clogged,1832
Arteries,1833
UCLA,1834
11-year,1835
drought,1836
Stanford,1837
34-16,1838
Gabbard,1839
'queen,1840
warmongers,1841
Clinton,1842
Scotch,1843
whisky,1844
distributors,1845
face,1846
tariffs,1847
Zooey,1848
Deschanel,1849
Does,1850
Lauren,1851
Conrad,1852
Knew,1853
Shared,1854
Are,1855
Willing,1856
Taxes,1857
40+,1858
Must-See,1859
Movies,1860
Coming,1861
governor,1862
pardons,1863
immigrants,1864
help,1865
block,1866
deportations,1867
Likely,1868
Stolen,1869
These,1870
Cities,1871
LeBron,1872
remarks,1873
led,1874
jarring,1875
mural,1876
10,1877
Buy,1878
Anywhere,1879
Road,1880
biblical,1881
villain,1882
uncovered,1883
Jerusalem,1884
cheapest,1885
places,1886
buy,1887
Loudest,1888
Bird,1889
Song,1890
Pile,1891
Driver,1892
Bag,1893
Explodes,1894
Loaded,1895
On,1896
Volaris,1897
Midway,1898
violent,1899
clashes,1900
Chile,1901
many,1902
food,1903
Critics,1904
Hate,1905
Audiences,1906
Love,1907
Willie,1908
Hall,1909
Famer,1910
Raiders,1911
78,1912
Republicans,1913
quit,1914
trying,1915
rein,1916
'lynching,1917
tweet,1918
former,1919
All-Star,1920
Paul,1921
Lo,1922
Duca,1923
bribes,1924
refuses,1925
opening,1926
night,1927
Point,1928
cadet,1929
fans,1930
ca,1931
believe,1932
contestants,1933
missed,1934
puzzle,1935
39,1936
bodies,1937
truck,1938
container,1939
southeast,1940
England,1941
shaming,1942
gaining,1943
traction,1944
could,1945
airlines,1946
billions,1947
Lawsuit,1948
motorized,1949
door,1950
handles,1951
burning,1952
Arrest,1953
Fifth,1954
Ave,1955
Shooting,1956
NYC,1957
Says,1958
average,1959
Social,1960
check,1961
Bezos,1962
crown,1963
richest,1964
person,1965
megaprojects,1966
changed,1967
countries,1968
forever,1969
G.M,1970
Workers,1971
Approve,1972
Contract,1973
End,1974
U.A.W,1975
Strike,1976
Police,1977
Motorcyclist,1978
Led,1979
High-Speed,1980
Chase,1981
Went,1982
Home,1983
Thinking,1984
Escaped,1985
Photographer,1986
Crosses,1987
Paths,1988
Black,1989
Cat,1990
Unlike,1991
Any,1992
Before,1993
X-37B,1994
space,1995
lands,1996
780,1997
orbit,1998
flashed,1999
chests,2000
behind,2001
plate,2002
Fact,2003
Checker,2004
shiny,2005
talking,2006
point,2007
income,2008
growth,2009
Warriors,2010
fall,2011
glory,2012
explained,2013
facts,2014
English,2015
Language,2016
heartbreaking,2017
dog,2018
riding,2019
went,2020
want,2021
adopt,2022
'mystery,2023
surcharge,2024
stations,2025
Pope,2026
declares,2027
Vatican,2028
Archive,2029
anymore,2030
Lebanon,2031
'days,2032
economic,2033
solution,2034
protests,2035
central,2036
bank,2037
freeze,2038
Utah,2039
close,2040
minus-35,2041
shivers,2042
bitter,2043
cold,2044
oozes,2045
east,2046
16.8,2047
Million,2048
Campaign,2049
Funds,2050
Businesses,2051
Records,2052
Reveal,2053
Baristas,2054
Telling,2055
Each,2056
Other,2057
Their,2058
Salaries,2059
Chef,2060
Ingredient,2061
Mac,2062
Cheese,2063
J,2064
tests,2065
find,2066
asbestos,2067
baby,2068
powder,2069
bottle,2070
18th-century,2071
shipwreck,2072
discovered,2073
40-year,2074
search,2075
Open,2076
Without,2077
Opener,2078
Ana,2079
winds,2080
rapidly,2081
spread,2082
Southern,2083
Minus,2084
45,2085
degrees,2086
Arctic,2087
blast,2088
breaking,2089
records,2090
across,2091
western,2092
Pilot,2093
Video,2094
captures,2095
terrifying,2096
slips,2097
Grand,2098
Canyon,2099
Arizona,2100
'Wizard,2101
1-ton,2102
boulder,2103
mysteriously,2104
returns,2105
Niagara,2106
Falls,2107
Boat,2108
rocks,2109
101,2110
dislodged,2111
Drones,2112
Crime,2113
Fly,2114
Law,2115
Radar,2116
Opinions,2117
|,2118
health-care,2119
adds,2120
ludicrous,2121
premise,2122
Even,2123
'Project,2124
Runway,2125
Save,2126
Zac,2127
Posen,2128
Gains,2129
Race,2130
Sounds,2131
Alarm,2132
Hugh,2133
Hefner,2134
weds,2135
'Harry,2136
Potter,2137
actress,2138
Keanu,2139
Reeves,2140
Holds,2141
Hands,2142
Artist,2143
Alexandra,2144
Grant,2145
Red,2146
Carpet,2147
"11,000",2148
scientists,2149
around,2150
declare,2151
'climate,2152
Prince,2153
Harry,2154
Markle,2155
royal,2156
respite,2157
Cancels,2158
Keeps,2159
30K,2160
Donation,2161
Honeymoon,2162
Instead,2163
Reality,2164
television,2165
O'Leary,2166
sued,2167
Wednesday,2168
wrongful,2169
deaths,2170
boat,2171
backwoods,2172
firefighter,2173
banked,2174
"360,010",2175
overtime,2176
city,2177
audit,2178
finds,2179
Las,2180
adopts,2181
ban,2182
sleeping,2183
camping,2184
streets,2185
sidewalks,2186
View,2187
Versus,2188
Loud,2189
Low,2190
Blows,2191
Politics,2192
Scandals,2193
Great,2194
